Tender ID :,Tender Title :,Work Description,Organisation Chain,Title,Tender Value in ₹,Tender Ref No :,Publish Date,Bid Validity(Days),Is Multi Currency Allowed For BOQ,Bid Opening Date,Tender Category,Tender Type,Form of contract,Product Category,Allow Two Stage Bidding,Allow Preferential Bidder,Payment Mode,Status,Contract Date :,Awarded Value,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,month
18832,"Construction of  Drain from House of Late Shiv Nandan (Mahadalit Basti) Prasad to Atardah Gannipur Road in Ward No.-32 under MMC, Muzaffarpur. GROUP-14","Construction of  Drain from House of Late Shiv Nandan (Mahadalit Basti) Prasad to Atardah Gannipur Road in Ward No.-32 under MMC, Muzaffarpur. GROUP-14",538.800.892.,"Construction of  Drain from House of Late Shiv Nandan (Mahadalit Basti) Prasad to Atardah Gannipur Road in Ward No.-32 under MMC, Muzaffarpur. GROUP-14",4738082.0,NIT-15/MMC/MUZAFFARPUR/2021-22/GR-14,2022-02-10,180,INR,,101,101,1557,892,1,N,,7,10-02-2022,4738082.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_02
18695,"Restoration of water course Ex. RD-0.60 (R) Lalpur Distributory with C.D. repair and construction of H.P. culvert Main Canal Sub-division, Balua under Irrigation Division, Birpur. (GROUP-01)","Restoration of water course Ex. RD-0.60 (R) Lalpur Distributory with C.D. repair and construction of H.P. culvert Main Canal Sub-division, Balua under Irrigation Division, Birpur. (GROUP-01)",538.731.1284.1288.,"Restoration of water course Ex. RD-0.60 (R) Lalpur Distributory with C.D. repair and construction of H.P. culvert Main Canal Sub-division, Balua under Irrigation Division, Birpur. (GROUP-01)",1228371.0,02F2/2021-22/ID-BIRPUR/WRD/01,2022-02-06,120,INR,,101,101,1557,1288,2,N,,7,06-02-2022,1228371.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 1, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_02
18966,Construction  of Rcc drain from Dharamveer Paswan house to Main drain via Shankar Paswan and Kartik Pandit house  in ward no. 35,Construction  of Rcc drain from Dharamveer Paswan house to Main drain via Shankar Paswan and Kartik Pandit house  in ward no. 35,538.800.887.,Construction  of Rcc drain from Dharamveer Paswan house to Main drain via Shankar Paswan and Kartik Pandit house  in ward no. 35,366882.0,GR-05NIT-02/2021-22NNBEGUSARAI,2022-02-14,180,INR,,101,101,1557,887,1,N,,7,14-02-2022,366882.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_02
18841,"Construction of  P.C.C. Road and Drain in Chaudhary tola upto Ram Kumar Chaudhary via House of Mai Asthan and House of Pawan Kumar Chaudhary B.M.P.-6 in Ward No.-45 under MMC, Muzaffarpur. GROUP-25","Construction of  P.C.C. Road and Drain in Chaudhary tola upto Ram Kumar Chaudhary via House of Mai Asthan and House of Pawan Kumar Chaudhary B.M.P.-6 in Ward No.-45 under MMC, Muzaffarpur. GROUP-25",538.800.892.,"Construction of  P.C.C. Road and Drain in Chaudhary tola upto Ram Kumar Chaudhary via House of Mai Asthan and House of Pawan Kumar Chaudhary B.M.P.-6 in Ward No.-45 under MMC, Muzaffarpur. GROUP-25",3780506.0,NIT-15/MMC/MUZAFFARPUR/2021-22/GR-25,2022-02-10,180,INR,,101,101,1557,892,1,N,,6,10-02-2022,3780506.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_02
19522,Construction of rcc drain in naya tola from house of kamaluddin via house of khurshid khan to house of sirajuddin sahab in ward no 20 under nagar parishad phulwari sharif,Construction of rcc drain in naya tola from house of kamaluddin via house of khurshid khan to house of sirajuddin sahab in ward no 20 under nagar parishad phulwari sharif,538.800.823.,Construction of rcc drain in naya tola from house of kamaluddin via house of khurshid khan to house of sirajuddin sahab in ward no 20 under nagar parishad phulwari sharif,769674.0,NIT12/2021-22/GR-02,2022-02-26,180,INR,,101,101,1557,823,1,N,,7,26-02-2022,769674.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_02
18831,"Construction of  P.C.C. Road and Drain in Jiwandeep Colony in Anand Marg in Ward No.-31 under MMC, Muzaffarpur. GROUP-13","Construction of  P.C.C. Road and Drain in Jiwandeep Colony in Anand Marg in Ward No.-31 under MMC, Muzaffarpur. GROUP-13",538.800.892.,"Construction of  P.C.C. Road and Drain in Jiwandeep Colony in Anand Marg in Ward No.-31 under MMC, Muzaffarpur. GROUP-13",2241436.0,NIT-15/MMC/MUZAFFARPUR/2021-22/GR-13,2022-02-10,180,INR,,101,101,1557,892,1,N,,7,10-02-2022,2241436.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_02
18830,"Construction of  Road and Drain in Anand Bihar Colony in Ward No.-30 under MMC, Muzaffarpur. GROUP-12","Construction of  Road and Drain in Anand Bihar Colony in Ward No.-30 under MMC, Muzaffarpur. GROUP-12",538.800.892.,"Construction of  Road and Drain in Anand Bihar Colony in Ward No.-30 under MMC, Muzaffarpur. GROUP-12",3847755.0,NIT-15/MMC/MUZAFFARPUR/2021-22/GR-12,2022-02-10,180,INR,,101,101,1557,892,1,N,,7,10-02-2022,3847755.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_02
18805,"construction of r.c.c drain  work from house of omprakash poddar to dinesh ice-factory via anshuiya medical ,under nagar parishad khagaria for the year  2021-22.","construction of r.c.c drain  work from house of omprakash poddar to dinesh ice-factory via anshuiya medical ,under nagar parishad khagaria for the year  2021-22.",538.800.895.,"construction of r.c.c drain  work from house of omprakash poddar to dinesh ice-factory via anshuiya medical ,under nagar parishad khagaria for the year  2021-22.",1521092.0,NIT 10/2021-22 KHG G.No-43,2022-02-10,120,INR,,101,101,1557,895,1,N,,7,10-02-2022,1521092.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_02
18749,"Construction of  P.C.C. Road and Drain from Sainik Hardware to Pusa Road via House of Sant Prasad Singh, Tribhuwan Sah, Satyanarayan Sharma and Bharat Sharma in Bawan Bigha in Ward No.-47 under MMC, Muzaffarpur. GROUP-27","Construction of  P.C.C. Road and Drain from Sainik Hardware to Pusa Road via House of Sant Prasad Singh, Tribhuwan Sah, Satyanarayan Sharma and Bharat Sharma in Bawan Bigha in Ward No.-47 under MMC, Muzaffarpur. GROUP-27",538.800.892.,"Construction of  P.C.C. Road and Drain from Sainik Hardware to Pusa Road via House of Sant Prasad Singh, Tribhuwan Sah, Satyanarayan Sharma and Bharat Sharma in Bawan Bigha in Ward No.-47 under MMC, Muzaffarpur. GROUP-27",5187159.0,NIT-15/MMC/2021-22/MUZAFFARPUR/GR-27,2022-02-10,120,INR,,101,101,1557,892,2,N,,7,09-02-2022,5187159.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_02
19304,REPAIR AND MAINTENANCE OF ANTI FLOOD SLUICE GATE AND ITS ARRANGEMENT OF JHAUA LAVA MAHANANDA RIGHT EMBANKMENT   BEFORE FLOOD 2022  (GROUP-04),REPAIR AND MAINTENANCE OF ANTI FLOOD SLUICE GATE AND ITS ARRANGEMENT OF JHAUA LAVA MAHANANDA RIGHT EMBANKMENT   BEFORE FLOOD 2022  (GROUP-04),538.731.1051.1057.,REPAIR AND MAINTENANCE OF ANTI FLOOD SLUICE GATE AND ITS ARRANGEMENT OF JHAUA LAVA MAHANANDA RIGHT EMBANKMENT   BEFORE FLOOD 2022  (GROUP-04),1611381.0,NIT: 03/2021-22/PURNEADIV/GR04,2022-02-22,120,INR,,101,101,1556,1057,2,N,,7,22-02-2022,1611381.0,True,"{'Flood': 2, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 1, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_02
19571,"Ward No. 17 in Old Nagar Panchayat office, through Ramshish Yadav's house to Arun Yadav's house and Rajendra Yadav's house to Lalo Yadav's house, Pavers block path and drain construction.","Ward No. 17 in Old Nagar Panchayat office, through Ramshish Yadav's house to Arun Yadav's house and Rajendra Yadav's house to Lalo Yadav's house, Pavers block path and drain construction.",538.800.1964.,"Ward No. 17 in Old Nagar Panchayat office, through Ramshish Yadav's house to Arun Yadav's house and Rajendra Yadav's house to Lalo Yadav's house, Pavers block path and drain construction.",786500.0,NIT-06/2021-22/NPR-GR06,2022-02-27,180,INR,,101,101,1557,1964,1,N,,7,27-02-2022,786500.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_02
19318,Renovation & Restoration of Bsahra Ahar (GROUP NO-04),Renovation & Restoration of Bsahra Ahar (GROUP NO-04),538.1420.1424.1431.1459.,Renovation & Restoration of Bsahra Ahar (GROUP NO-04),2930000.0,NIT NO- 06/2021-22/GR NO 04/MUNGER,2022-02-23,120,INR,,101,101,1557,1459,2,N,,7,22-02-2022,2930000.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 1, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures,2022_02
19535,Construction of pcc road & under ground drain in karori chak colony from house of kamal kant mishra to house of haridwar yadav in ward no 12 under nagar parishad phuwari sharif,Construction of pcc road & under ground drain in karori chak colony from house of kamal kant mishra to house of haridwar yadav in ward no 12 under nagar parishad phuwari sharif,538.800.823.,Construction of pcc road & under ground drain in karori chak colony from house of kamal kant mishra to house of haridwar yadav in ward no 12 under nagar parishad phuwari sharif,1174628.0,NIT12/2021-22/GR-16,2022-02-26,180,INR,,101,101,1557,823,1,N,,7,26-02-2022,1174628.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_02
18732,Construction of U/G drain and PCC Road in Jogindra Chodhary Gali to Upandar Chodhary  house  in Ward no 22A,Construction of U/G drain and PCC Road in Jogindra Chodhary Gali to Upandar Chodhary  house  in Ward no 22A,538.1517.1546.,Construction of U/G drain and PCC Road in Jogindra Chodhary Gali to Upandar Chodhary  house  in Ward no 22A,921200.0,NIT-01/E/PATLIPUTRA/2022 Gr-03,2022-02-09,180,INR,,101,101,1557,1546,1,N,,7,09-02-2022,921200.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_02
18796,"construction of p.c.c road and drain with cross drain work from house of ganesh pd.singh to gajendra pd.singh in ward no-24, Under nagar parishad Khagaria for the Year of 2021-22.","construction of p.c.c road and drain with cross drain work from house of ganesh pd.singh to gajendra pd.singh in ward no-24, Under nagar parishad Khagaria for the Year of 2021-22.",538.800.895.,"construction of p.c.c road and drain with cross drain work from house of ganesh pd.singh to gajendra pd.singh in ward no-24, Under nagar parishad Khagaria for the Year of 2021-22.",892227.0,NIT 10/2021-22 KHG G.No-34,2022-02-10,120,INR,,101,101,1557,895,1,N,,6,10-02-2022,892227.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_02
19060,"Construction of road cum drain from the house of Mohan to the Gahbar Sthan at ward No.-03, Under Nagar Parishad, Benipur.","Construction of road cum drain from the house of Mohan to the Gahbar Sthan at ward No.-03, Under Nagar Parishad, Benipur.",538.800.890.,"Construction of road cum drain from the house of Mohan to the Gahbar Sthan at ward No.-03, Under Nagar Parishad, Benipur.",779400.0,BMC-NIT-02/2021-22/GR-0002,2022-02-15,90,INR,,101,101,1557,890,1,N,,7,15-02-2022,779400.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_02
18624,Detailed estimate for construction  of PCC Road and RCC Drain  from Yogendra Chand Guha House To Mohan Ansari House  in Ward no 01 at nagar parishad forbesganj Year 2020.-21,Detailed estimate for construction  of PCC Road and RCC Drain  from Yogendra Chand Guha House To Mohan Ansari House  in Ward no 01 at nagar parishad forbesganj Year 2020.-21,538.800.818.,Detailed estimate for construction  of PCC Road and RCC Drain  from Yogendra Chand Guha House To Mohan Ansari House  in Ward no 01 at nagar parishad forbesganj Year 2020.-21,1360459.0,NP-FORBESGANJ-RE-TENDAR NO- 11/2021-22/GR06,2022-02-01,120,INR,,101,101,1557,818,1,N,,7,31-01-2022,1360459.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_02
